MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Id,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Mo Sold,SalePrice,Age,Remod Age,Garage Age,Total Area,OverallQual & GrLivArea,GarageArea & Cars,Age & RemodAge,FullBath & RmsAbvGrd
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,BrkFace,3,TA,CBlock,Gd,TA,Mn,GLQ,Unf,GasA,3,Y,SBrkr,3,Typ,0,Attchd,Unf,3,TA,Y,None,None,None,WD ,1020,20,0.0,10825,7,7,174.0,747.0,0.0,513.0,1260.0,1260,0,0,1260,1.0,0.0,2,0,3,1,6,0,2.0,598.0,152,0,0,0,0,0,7,181900,28,28,28.0,14269.0,8820,1196.0,784,12
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,BrkTil,TA,TA,No,LwQ,ALQ,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,178,50,50.0,5500,5,7,0.0,234.0,692.0,0.0,926.0,926,0,390,1316,1.0,0.0,1,0,3,1,6,0,2.0,484.0,0,0,0,0,0,0,4,130000,82,10,37.0,8226.0,6580,968.0,820,6
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,5,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,5,Y,SBrkr,3,Typ,0,Detchd,Unf,3,Gd,Y,None,GdPrv,None,WD ,1975,70,60.0,9600,5,7,0.0,0.0,0.0,264.0,264.0,768,664,0,1432,0.0,0.0,2,0,2,1,7,0,2.0,360.0,270,0,112,0,0,0,5,132000,101,9,101.0,12038.0,7160,720.0,909,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,CWD,2096,60,75.0,9317,7,5,0.0,497.0,0.0,282.0,779.0,1029,929,0,1958,1.0,0.0,2,1,3,1,7,1,2.0,499.0,202,93,0,0,0,0,7,220000,17,10,17.0,12848.0,13706,998.0,170,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,5,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,865,20,0.0,11838,8,5,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,1788,0.0,0.0,2,0,3,1,7,1,2.0,522.0,202,151,0,0,0,0,6,236500,10,10,10.0,16254.0,14304,1044.0,100,14
FV,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,3,Typ,0,BuiltIn,Fin,3,TA,Y,None,None,None,New,385,60,75.0,8004,8,5,110.0,544.0,0.0,288.0,832.0,832,1103,0,1935,1.0,0.0,2,1,3,1,8,0,2.0,552.0,0,150,0,0,0,0,12,263435,2,2,2.0,11583.0,15480,1104.0,4,16
RM,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Min1,4,Detchd,Unf,3,TA,Y,None,None,None,COD,1362,50,60.0,6876,6,6,0.0,0.0,0.0,1272.0,1272.0,1272,0,697,1969,0.0,0.0,2,0,4,1,9,1,2.0,400.0,0,34,0,0,0,0,11,141000,73,53,73.0,10551.0,11814,800.0,3869,18
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,4,BuiltIn,Fin,3,TA,Y,None,None,None,WD ,1091,60,0.0,8396,7,5,196.0,0.0,0.0,847.0,847.0,847,1139,0,1986,0.0,0.0,2,1,4,1,9,1,2.0,434.0,120,48,0,0,0,0,5,213000,8,8,8.0,12027.0,13902,868.0,64,18
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,New,317,20,73.0,9803,7,5,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,2,1,6,0,2.0,520.0,0,25,0,0,0,0,1,179781,2,1,1.0,12776.0,8498,1040.0,2,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,1076,120,48.0,6240,8,5,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,1.0,0.0,2,0,2,1,6,1,2.0,550.0,0,35,0,0,0,0,6,234250,5,4,4.0,9685.0,10736,1100.0,20,12
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,WdShake,Stone,HdBoard,None,3,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,3,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,COD,1573,20,0.0,15498,8,6,0.0,1165.0,400.0,0.0,1565.0,2898,0,0,2898,1.0,0.0,2,0,2,1,10,1,2.0,665.0,0,72,174,0,0,0,5,287000,35,35,35.0,20872.0,23184,1330.0,1225,20
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,BuiltIn,Fin,3,TA,Y,None,None,None,WD ,485,60,0.0,12891,8,5,0.0,651.0,0.0,219.0,870.0,878,1126,0,2004,1.0,0.0,2,1,4,1,8,1,3.0,644.0,0,48,0,0,0,0,7,257500,9,9,9.0,16457.0,16032,1932.0,81,16
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,3,N,SBrkr,3,Typ,4,Detchd,Unf,3,TA,Y,None,None,None,WD ,2021,30,60.0,6180,6,5,0.0,0.0,0.0,960.0,960.0,986,0,0,986,0.0,0.0,1,0,2,1,5,1,1.0,180.0,0,128,0,0,0,0,5,102000,85,61,85.0,8434.0,5916,180.0,5185,5
RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,TA,PConc,TA,TA,No,Unf,Unf,GasA,5,Y,FuseF,4,Typ,4,Attchd,Unf,3,TA,N,None,GdPrv,None,WD ,2032,45,57.0,7449,7,7,0.0,0.0,0.0,637.0,637.0,1108,0,0,1108,0.0,0.0,1,0,3,1,6,1,1.0,280.0,0,0,205,0,0,0,6,139400,81,61,81.0,9679.0,7756,280.0,4941,6
RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,PConc,TA,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,MnPrv,None,WD ,2604,50,60.0,10410,3,4,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,0.0,0.0,1,0,3,1,6,0,3.0,936.0,216,0,160,0,0,0,1,105000,96,61,13.0,13608.0,3642,2808.0,5856,6
RL,Pave,None,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,5,Gd,PConc,TA,Gd,Gd,ALQ,Rec,GasA,5,Y,SBrkr,4,Typ,3,Attchd,Unf,3,TA,Y,None,None,None,WD ,1615,20,95.0,15865,8,6,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,1.0,0.0,2,0,4,1,8,1,2.0,621.0,81,207,0,0,224,0,10,268000,41,41,41.0,21432.0,17736,1242.0,1681,16
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Flat,Tar&Grv,Plywood,Plywood,None,3,Gd,CBlock,Gd,TA,Av,Unf,Unf,GasA,3,Y,SBrkr,4,Typ,4,Attchd,Unf,4,Gd,Y,Gd,GdPrv,None,WD ,2736,80,0.0,19690,6,7,0.0,0.0,0.0,697.0,697.0,1575,626,0,2201,0.0,0.0,2,0,4,1,8,1,2.0,432.0,586,236,0,0,0,738,8,274970,45,45,45.0,24580.0,13206,864.0,2025,16
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,473,120,43.0,3182,7,5,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,0.0,0.0,2,0,2,1,5,1,2.0,397.0,100,16,0,0,0,0,8,180000,6,5,6.0,6151.0,8540,794.0,30,10
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,5,Ex,BrkTil,TA,TA,No,Rec,Unf,GasA,5,Y,SBrkr,4,Typ,4,Detchd,Unf,3,TA,N,None,None,None,WD ,1316,70,60.0,9600,7,9,0.0,141.0,0.0,548.0,689.0,689,689,0,1378,0.0,0.0,2,0,3,1,7,1,2.0,360.0,0,0,116,0,0,0,10,161000,83,6,83.0,12143.0,9646,720.0,498,14
RL,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,5,TA,CBlock,None,None,None,None,None,GasA,5,Y,SBrkr,4,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,244,20,60.0,11100,4,7,0.0,0.0,0.0,0.0,0.0,930,0,0,930,0.0,0.0,1,0,2,1,6,0,1.0,308.0,0,0,0,0,0,0,4,84900,65,5,65.0,12338.0,3720,308.0,325,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,3,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,3,Y,SBrkr,3,Typ,0,Attchd,Unf,3,TA,Y,None,None,None,WD ,152,190,70.0,13587,5,5,0.0,532.0,0.0,456.0,988.0,988,0,0,988,1.0,0.0,1,0,2,1,5,0,1.0,264.0,0,0,0,0,0,0,4,119000,53,53,53.0,15827.0,4940,264.0,2809,5
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,1588,20,85.0,11447,8,5,674.0,1571.0,0.0,393.0,1964.0,1964,0,0,1964,1.0,0.0,2,1,3,1,7,1,3.0,892.0,0,265,0,0,0,0,6,370000,6,5,6.0,17206.0,15712,2676.0,30,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,WD ,2111,20,64.0,7242,7,5,0.0,0.0,0.0,1270.0,1270.0,1270,0,0,1270,0.0,0.0,2,0,2,1,6,0,2.0,524.0,0,96,0,0,0,0,7,175900,6,5,6.0,10402.0,8890,1048.0,30,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,3,TA,Slab,None,None,None,None,None,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,813,90,64.0,7018,5,5,0.0,0.0,0.0,0.0,0.0,1120,1120,0,2240,0.0,0.0,2,0,6,2,12,0,2.0,528.0,154,0,0,0,0,0,6,142953,32,32,32.0,9940.0,11200,1056.0,1024,24
RL,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,5,TA,PConc,Gd,TA,Gd,LwQ,ALQ,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,1854,120,50.0,9466,8,5,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,1.0,0.0,1,1,1,1,5,1,2.0,478.0,0,30,0,0,217,0,5,279700,17,16,17.0,13179.0,11952,956.0,272,5
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,4,TA,CBlock,Fa,TA,Mn,BLQ,Unf,GasA,4,Y,SBrkr,3,Typ,4,Attchd,RFn,3,TA,Y,None,GdPrv,None,WD ,2575,20,70.0,8400,5,5,0.0,623.0,0.0,556.0,1179.0,1364,0,0,1364,0.0,0.0,1,1,3,1,6,1,1.0,331.0,0,60,0,0,0,0,3,132000,54,54,54.0,11334.0,6820,331.0,2916,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,5,Y,SBrkr,5,Typ,5,Attchd,Fin,3,TA,Y,None,None,None,WD ,867,60,0.0,11050,9,5,204.0,904.0,0.0,536.0,1440.0,1476,677,0,2153,1.0,0.0,2,1,3,1,8,2,3.0,736.0,253,142,0,0,0,0,5,313000,11,11,11.0,15978.0,19377,2208.0,121,16
C (all),Pave,None,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,4,TA,CBlock,TA,TA,No,Rec,Unf,GasA,4,Y,SBrkr,3,Typ,0,CarPort,Unf,3,TA,Y,None,None,None,COD,2879,50,60.0,11040,4,6,0.0,637.0,0.0,0.0,637.0,897,439,0,1336,0.0,0.0,1,1,3,1,7,0,1.0,570.0,0,47,120,0,0,0,9,108000,91,61,17.0,13750.0,5344,570.0,5551,7
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,4,BuiltIn,Fin,3,TA,Y,None,None,None,WD ,1494,60,60.0,6931,7,5,92.0,0.0,0.0,746.0,746.0,760,896,0,1656,0.0,0.0,2,1,3,1,7,1,2.0,397.0,178,128,0,0,0,0,7,165400,8,7,8.0,10128.0,11592,794.0,56,14
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,2771,60,65.0,12438,6,5,68.0,0.0,0.0,781.0,781.0,795,704,0,1499,0.0,0.0,2,1,3,1,6,1,2.0,473.0,413,91,0,0,0,0,8,187000,16,16,16.0,15763.0,8994,946.0,256,12
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,5,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,496,60,174.0,15138,8,5,506.0,689.0,0.0,773.0,1462.0,1490,1304,0,2794,1.0,0.0,2,1,4,1,9,1,3.0,810.0,0,146,202,0,0,0,7,403000,16,15,16.0,21058.0,22352,2430.0,240,18
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,3,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,3,Y,SBrkr,4,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,1651,60,0.0,12046,6,6,298.0,156.0,0.0,692.0,848.0,1118,912,0,2030,0.0,0.0,2,1,4,1,8,1,2.0,551.0,0,224,0,0,0,0,6,195000,35,35,35.0,15997.0,12180,1102.0,1225,16
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,WdShing,Wd Shng,BrkFace,3,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,3,Y,SBrkr,3,Typ,4,Attchd,RFn,3,TA,Y,None,None,None,WD ,1913,80,100.0,9600,6,5,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,1.0,0.0,1,0,3,1,6,1,2.0,525.0,0,0,0,0,168,0,5,158500,50,50,50.0,13056.0,7524,1050.0,2500,6
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,2790,60,90.0,11367,8,5,210.0,932.0,0.0,133.0,1065.0,1091,898,0,1989,1.0,0.0,2,1,3,1,7,1,2.0,586.0,199,60,0,0,0,0,11,255000,9,9,9.0,15476.0,15912,1172.0,81,14
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,MetalSd,None,5,TA,PConc,TA,TA,No,Rec,Unf,GasA,5,Y,FuseA,3,Typ,3,Attchd,Unf,3,TA,Y,None,MnPrv,None,WD ,1541,20,56.0,26073,5,5,0.0,1116.0,0.0,782.0,1898.0,1898,0,0,1898,0.0,0.0,2,1,3,1,7,2,2.0,484.0,0,51,224,0,0,0,4,236500,55,55,55.0,30628.0,9490,968.0,3025,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,1684,20,65.0,7150,5,6,52.0,725.0,0.0,263.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,5,0,1.0,360.0,0,0,0,0,0,0,11,129250,45,45,37.0,9538.0,4940,360.0,2025,5
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,3,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,3,Y,SBrkr,3,Typ,3,Attchd,Fin,3,TA,Y,None,GdWo,None,WD ,301,20,100.0,15602,7,8,0.0,1247.0,0.0,254.0,1501.0,1801,0,0,1801,1.0,0.0,2,0,1,1,6,2,2.0,484.0,0,54,0,0,161,0,3,289000,52,14,52.0,19603.0,12607,968.0,728,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,3,TA,CBlock,None,None,None,None,None,GasA,3,Y,SBrkr,3,Typ,0,Attchd,Unf,3,TA,Y,None,None,None,WD ,1569,90,76.0,10260,5,4,0.0,0.0,0.0,0.0,0.0,936,936,0,1872,0.0,0.0,2,2,4,2,8,0,2.0,484.0,0,0,0,0,0,0,11,100000,35,35,35.0,12616.0,9360,968.0,1225,16
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,2153,60,0.0,12728,8,5,256.0,1198.0,0.0,333.0,1531.0,1531,908,0,2439,1.0,0.0,2,1,4,1,7,1,2.0,560.0,184,121,0,0,0,0,1,275000,10,10,10.0,17819.0,19512,1120.0,100,14
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,Unf,3,TA,Y,None,None,None,WD ,1467,60,96.0,11690,8,5,192.0,0.0,0.0,850.0,850.0,886,878,0,1764,0.0,0.0,2,1,3,1,7,1,2.0,560.0,120,29,0,0,0,0,6,207000,12,11,12.0,15205.0,14112,1120.0,132,14
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,4,TA,CBlock,TA,TA,Mn,GLQ,Unf,GasA,4,Y,SBrkr,4,Typ,0,Detchd,Unf,3,TA,Y,None,MnPrv,None,WD ,2540,20,71.0,9230,5,8,166.0,661.0,0.0,203.0,864.0,1200,0,0,1200,1.0,0.0,1,1,1,1,6,0,2.0,884.0,0,64,0,0,0,0,10,146000,46,13,34.0,12408.0,6000,1768.0,598,6
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,5,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,2368,160,21.0,1890,6,7,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,0.0,0.0,1,1,3,1,6,0,1.0,264.0,0,0,0,0,0,0,7,116000,39,39,38.0,4058.0,6180,264.0,1521,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,GdPrv,None,WD ,874,60,0.0,9375,7,5,573.0,739.0,0.0,318.0,1057.0,1057,977,0,2034,1.0,0.0,2,1,3,1,8,0,2.0,645.0,576,36,0,0,0,0,2,219500,14,13,13.0,14296.0,14238,1290.0,182,16
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,463,120,48.0,3480,7,5,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,0.0,0.0,2,0,2,1,6,1,2.0,478.0,148,36,0,0,0,0,11,173000,8,8,8.0,7115.0,9835,956.0,64,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,5,Y,FuseA,3,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,WD ,784,20,0.0,17140,4,6,0.0,1059.0,0.0,75.0,1134.0,1229,0,0,1229,0.0,0.0,1,0,3,1,6,0,1.0,284.0,0,0,0,0,0,0,4,135000,55,55,55.0,19787.0,4916,284.0,3025,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,RFn,3,TA,Y,None,None,None,WD ,2149,60,70.0,8749,7,5,0.0,654.0,0.0,325.0,979.0,992,940,0,1932,1.0,0.0,2,1,3,1,7,1,2.0,610.0,0,120,0,0,0,0,6,213000,8,8,8.0,12390.0,13524,1220.0,64,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,3,TA,CBlock,TA,TA,No,Rec,Unf,GasA,3,Y,SBrkr,4,Typ,3,Attchd,Unf,3,TA,Y,None,None,None,WD ,2069,20,91.0,11375,6,5,0.0,736.0,0.0,231.0,967.0,1299,0,0,1299,0.0,0.0,1,0,3,1,6,1,2.0,494.0,81,0,280,0,0,0,10,150000,57,16,57.0,14496.0,7794,988.0,912,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,New,1743,120,53.0,3922,7,5,72.0,0.0,0.0,1258.0,1258.0,1402,0,0,1402,0.0,2.0,0,2,2,1,7,1,3.0,648.0,120,16,0,0,0,0,2,194201,5,4,5.0,7438.0,9814,1944.0,20,0
